# ['MStar', 'MRate']
28.33121863 0.00168560
22.79293345 0.00121551
22.28677262 0.00106426
21.17337367 0.00094794
21.17337367 0.00094794
21.60155696 0.00092399
21.31539135 0.00085135
24.37373868 0.00102651
25.09723067 0.00106663
25.09723067 0.00106663
23.45855086 0.00084052
27.37030625 0.00103727
27.37030625 0.00103727
27.37030625 0.00103727
27.37030625 0.00103727
26.81969046 0.00097312
26.80748985 0.00097199
26.80748985 0.00097199
26.80748985 0.00097199
26.80748985 0.00097199
26.80748985 0.00097199
27.68137448 0.00101526
30.79943185 0.00115466
30.79943185 0.00115466
30.79943185 0.00115466
29.51109070 0.00103857
29.99108888 0.00104692
29.87537674 0.00100606
30.74850635 0.00103081
30.74850635 0.00103081
30.74850635 0.00103081
30.67603323 0.00099391
30.67603323 0.00099391
31.73888949 0.00104033
31.31504431 0.00099683
31.46722753 0.00093704
31.62609965 0.00094756
31.62609965 0.00094756
31.62609965 0.00094756
31.62609965 0.00094756
31.21554203 0.00087894
31.21554203 0.00087894
31.21554203 0.00087894
31.36743698 0.00088327
31.36743698 0.00088327
31.36743698 0.00088327
32.30342429 0.00092666
32.11693132 0.00084768
